,filename,Rating_Valence,Rating_Arousal,F0,F1-Mean,F2-Mean,F3-Mean,F1 - Bandwidth,F2 - Bandwidth,F3 - Bandwidth+,Intensity,Intensity - SD,Spectral Centroid,Spectral Centroid - SD
627,111,3.15384615,2.55555556,81.5508483,808.21,1596.45,2702.77,263.39,318.01,289.54,70.44,13.93,554.762696,489.151871
628,973,2.76923077,3.17647059,94.7287995,911.62,2046.03,2854.37,381.77,515.87,502.69,70.38,10.84,331.827045,761.986657
629,754,2.76470588,3.25,88.065297,1259.76,2374.51,3075.05,400.03,382.65,333.59,70.46,15.73,443.364967,1066.98656
630,786,2.28571429,2.625,88.9630796,950.96,2175.07,2985.98,235.61,585.49,487.05,70.48,19.42,265.491733,540.050376
631,548,3.13333333,2.53846154,85.2525454,627.83,1790.96,2800.24,418.67,425.95,629.66,70.57,9.75,352.211418,483.809132
632,13,1.93333333,3.29411765,81.8576598,733.2,1616.36,2724.77,327.35,294.24,188.25,70.39,11.86,492.96634,505.698815
633,204,2.94444444,3.11764706,102.747625,985.57,2265.73,2962.39,321.9,261.73,781.94,70.53,12.06,336.537101,851.46058
634,34,2.05555556,3.05882353,82.0334026,798.04,1843.51,2632.35,270.24,416.59,487.83,70.32,10.91,534.861053,1116.19204
635,1019,2.5,3.17647059,85.99348,603.16,1978.75,2838.44,214.53,545.03,317.57,70.45,10.86,1491.7516,2950.17422
636,371,3.38888889,2.30769231,97.2037049,756.42,1866.91,2711.45,318.17,510.5,323.81,70.51,10.37,463.248891,1034.88448
637,914,3.06666667,3.0,84.4931868,902.92,1954.54,2882.48,502.73,415.56,353.14,70.37,15.2,434.922599,991.490148
638,73,2.82352941,2.38461538,78.7847644,1025.52,2190.75,2824.18,392.63,498.9,490.97,70.6,12.97,503.418593,654.995655
639,502,3.5,2.76470588,82.4911616,606.49,1872.02,2702.7,281.0,481.3,436.83,70.38,8.5,375.154609,1442.96921
640,94,3.27777778,3.07692308,83.039805,615.26,1936.77,2755.36,277.69,617.72,404.52,70.38,8.47,943.048516,2027.77807
641,538,3.0,2.27777778,80.8652425,897.51,1947.57,3036.03,452.07,667.38,274.99,70.65,9.75,782.670548,1557.73895
642,703,3.11111111,2.23529412,83.7808382,527.35,1993.44,2861.59,197.38,503.38,291.95,70.33,8.08,308.902711,787.322917
643,482,2.5,2.82352941,77.8799602,712.02,1647.49,2740.22,259.45,303.58,240.0,70.35,10.38,443.656916,700.578565
644,732,2.28571429,3.5,86.1491488,1106.32,2258.74,2966.22,366.83,500.88,461.43,70.41,8.3,920.214382,2595.39079
645,352,2.13333333,3.0,79.8249728,773.36,1614.0,2734.72,352.13,280.01,335.81,70.43,13.02,403.276409,444.349449
646,124,2.88235294,2.52941176,80.7395444,550.56,2022.21,2769.42,221.14,312.54,551.73,70.35,10.16,299.456353,367.229856
647,990,3.0,3.13333333,82.3730305,872.62,1595.9,2797.27,252.69,178.84,290.88,70.46,9.98,1133.92377,1652.74257
648,458,3.05555556,2.5625,80.4825316,744.72,2127.53,2917.02,284.64,645.42,638.87,70.51,8.8,577.681105,1481.34994
649,631,3.0,2.11764706,87.2884591,760.26,1485.74,2845.91,221.0,391.04,328.87,70.39,9.46,504.325575,1500.68665
650,282,2.57142857,2.72222222,85.8995284,674.19,1543.87,2673.63,283.93,774.01,547.21,70.44,8.89,266.324904,480.339985
651,859,3.11111111,2.15384615,92.1514206,797.79,1751.2,2566.71,372.14,618.34,583.92,70.55,11.53,233.010158,448.848809
652,480,2.26666667,2.82352941,85.4205488,655.7,2012.3,2745.98,292.74,564.33,439.11,70.37,10.11,354.260391,445.319341
653,747,2.66666667,2.41176471,80.6846453,689.49,1852.84,2685.59,315.69,498.77,398.62,70.5,7.92,346.959268,458.575785
654,440,2.55555556,2.5,80.7651039,873.45,2010.65,2818.12,370.36,367.69,292.47,70.47,11.17,320.381058,515.135899
655,453,2.72222222,2.82352941,78.9654115,826.29,1809.57,2813.45,230.01,332.53,316.5,70.45,8.82,520.300014,545.640051
656,1037,2.53333333,3.3125,81.5542993,609.08,1820.76,2879.86,234.65,289.82,361.02,70.47,9.92,906.445003,1780.6677
657,128,2.61111111,3.23076923,102.891214,935.99,1785.27,2771.61,549.52,530.56,646.46,70.81,15.07,395.908519,379.96817
658,339,3.0,3.0625,81.3206101,827.4,1800.59,2756.55,424.05,364.39,495.63,70.42,14.15,498.462847,715.146974
659,1083,2.5,3.41176471,86.3026546,984.91,2028.06,2792.26,476.57,667.01,485.29,70.47,11.96,1003.02651,1873.99065
660,205,2.94444444,2.70588235,78.5918147,903.98,1910.07,2718.48,375.72,460.14,334.44,70.4,11.14,481.05163,1310.89632
661,219,2.53333333,3.2,78.6801175,1020.13,2130.8,2939.12,286.33,376.96,410.65,70.46,12.29,943.057352,1299.39878
662,869,1.86666667,3.41176471,89.9152156,876.9,2177.14,2936.54,293.64,383.11,282.34,70.4,9.92,420.02865,753.165685
663,59,3.0,2.46153846,80.3734131,1009.77,1899.74,2753.18,241.35,457.49,455.09,70.75,11.66,808.750636,1232.93375
664,489,2.77777778,2.61538462,76.5887992,953.99,2200.0,2868.24,335.56,616.92,482.2,70.53,10.66,1891.2556,2672.31816
665,798,2.73333333,1.82352941,78.0538411,733.89,1594.23,2758.85,292.73,311.98,264.5,70.65,13.42,539.839303,567.345989
666,42,3.05882353,2.5,86.0832099,675.06,1762.68,2801.0,211.58,442.88,257.64,70.36,14.85,366.462739,681.779941
667,580,2.625,3.38461538,79.4109483,803.89,2106.55,2963.89,200.35,331.58,645.5,70.47,10.95,658.203349,2204.77547
668,571,3.0,2.76470588,83.2601316,1138.15,1948.42,2797.94,443.09,443.42,336.97,70.4,15.21,877.038954,1359.85211
669,400,3.2,2.3125,82.1413826,465.91,1783.55,2717.94,139.64,402.81,197.26,70.46,11.33,376.812035,365.540318
670,685,2.53846154,2.29411765,82.7301963,821.53,1976.86,2936.67,183.55,354.42,528.64,70.5,9.29,363.967908,651.679264
671,183,3.0625,1.88235294,78.5133041,820.83,1884.1,2673.78,228.32,366.11,292.36,70.48,8.57,440.143049,824.551242
672,2,2.26666667,3.3125,90.0034329,985.44,2017.4,2660.98,390.09,456.56,252.44,70.41,15.3,416.269211,582.785234
673,916,3.05555556,2.92307692,78.4375177,925.39,1844.46,2803.08,273.75,490.91,320.86,70.45,11.16,972.358199,1338.03224
674,803,3.0,3.44444444,83.1972583,857.02,1928.49,2723.29,339.95,404.82,333.65,70.36,13.02,567.8454,749.358344
675,297,3.07142857,3.11111111,84.9614692,681.07,1985.8,2945.5,377.01,493.89,525.18,70.37,12.4,240.526378,377.196143
676,866,2.63636364,3.1875,91.3871742,646.56,2055.58,2808.31,226.87,474.91,443.49,70.42,9.06,250.596794,585.735675
677,705,2.66666667,3.66666667,85.4663609,915.55,1881.63,3033.93,355.05,602.78,627.01,70.38,10.13,692.809136,2142.08661
678,742,2.66666667,3.38461538,85.4116271,803.18,1934.4,3007.39,253.8,628.33,500.12,70.46,12.16,677.878961,1687.60684
679,701,2.76470588,3.46153846,81.574766,1037.42,2144.56,2887.36,269.42,436.31,342.0,70.4,7.54,1345.56589,2104.69302
680,169,2.33333333,4.0,95.1509708,1155.34,2015.88,2664.27,392.77,516.41,476.85,70.33,11.55,852.222657,1838.65147
681,902,2.44444444,3.38461538,87.1786964,670.57,1745.92,2897.3,319.61,483.45,561.81,70.36,10.2,434.053202,1237.06489
682,212,2.57142857,3.52941176,77.4153365,834.61,1974.89,2772.93,325.81,371.02,438.5,70.54,11.96,559.095349,1422.09923
683,550,2.66666667,2.58823529,86.021777,957.46,1838.31,2800.89,342.37,503.09,360.4,70.52,10.37,328.578103,592.173033
684,934,2.94444444,3.0,98.2033814,821.86,1704.25,2722.83,316.57,386.9,353.67,70.34,10.9,373.646637,447.965144
685,1122,2.73333333,3.29411765,84.6760538,919.78,1993.79,2766.47,356.43,583.26,556.65,70.41,13.48,1107.16332,2346.44809
686,888,2.77777778,3.58823529,86.135225,808.25,1950.49,2728.06,254.62,459.52,325.34,70.43,9.09,810.915518,1761.26908
687,533,2.06666667,3.05882353,82.3677283,641.74,1866.16,2842.65,274.42,626.94,263.99,70.3,9.99,496.92706,1037.64156
688,586,2.0,4.36363636,95.2406098,1253.53,2354.44,2945.82,527.01,501.86,803.44,70.66,13.58,1673.72226,4001.1059
689,98,2.35714286,3.38888889,80.176548,1046.38,2055.82,2848.02,433.61,544.33,672.47,70.47,9.99,1456.8221,2622.95245
690,608,2.70588235,2.66666667,82.924742,714.64,1721.61,2757.0,276.25,536.09,223.13,70.49,11.71,342.078375,379.80679
691,638,2.77777778,2.69230769,92.1926803,812.33,1861.8,2805.04,246.01,579.18,635.53,70.44,12.24,261.500865,501.856959
692,851,3.0,2.61111111,86.3790627,918.71,2080.31,2811.68,167.99,344.18,826.8,70.56,14.79,205.018988,449.70298
693,707,2.72222222,3.46153846,83.4257463,960.75,2023.7,2862.5,329.06,494.26,485.15,70.32,9.55,576.001083,1782.94945
694,347,3.44444444,2.35294118,82.9080857,715.83,1924.25,3120.46,139.7,307.29,490.5,70.58,13.51,226.509295,370.012898
695,856,2.46666667,2.23529412,89.3682803,772.14,1901.52,2940.98,197.82,531.01,638.38,70.45,11.15,415.606229,1153.28167
696,227,2.09090909,3.55555556,89.6692685,1084.04,2417.93,3184.72,581.61,645.55,305.47,70.57,13.74,2620.09978,2891.89457
697,684,3.14285714,2.41176471,79.6376879,1040.65,1719.44,2806.63,372.6,236.37,338.96,70.5,11.55,672.136815,892.464167
698,186,3.30769231,2.66666667,78.7875005,787.07,1800.3,2646.88,443.91,577.47,304.26,70.46,11.44,395.134176,675.307974
699,619,3.38888889,3.07692308,87.307717,970.19,1946.41,2753.37,315.23,506.93,348.28,70.47,11.97,1121.85882,2089.26918
700,27,3.07142857,3.22222222,84.0467287,714.56,1677.53,2706.03,230.46,170.27,198.83,70.45,11.52,442.920234,624.904184
701,1063,3.11111111,3.375,84.9136038,784.37,1948.16,2855.31,266.23,601.61,704.6,70.64,9.42,1392.5733,3193.0542
702,917,2.6,2.25,87.8230978,756.78,1606.04,2806.63,191.94,367.89,231.07,70.4,10.38,578.152406,608.383795
703,432,2.46666667,3.0625,81.1714059,786.24,1981.38,2865.02,366.96,422.17,456.73,70.38,12.16,339.021656,423.327375
704,500,2.70588235,2.05882353,77.2683486,788.34,2014.22,2804.78,338.79,448.76,412.59,70.59,12.31,367.736873,520.257428
705,1080,2.66666667,3.38461538,87.0342412,639.44,1484.81,2893.29,345.79,520.72,305.68,70.4,10.38,532.445721,1336.10124
706,828,2.61111111,3.66666667,89.7832892,691.75,1926.57,2805.16,209.94,496.58,337.2,70.35,11.19,647.381918,1581.55696
707,868,2.61111111,3.61538462,96.6902429,888.49,2174.4,2882.65,389.55,567.19,331.94,70.37,11.17,265.947023,530.348152
708,383,3.0,3.66666667,80.4482795,911.95,1995.62,2806.46,306.49,614.7,467.46,70.39,11.08,943.458312,2022.21978
709,724,2.71428571,1.875,80.1221534,777.08,2035.63,2769.08,301.81,278.55,356.02,70.45,8.05,603.960529,1341.36809
710,1087,2.52941176,4.30769231,93.3281208,1160.87,2121.3,2905.56,349.94,684.75,535.71,70.44,9.34,2021.53257,2961.46168
711,65,2.92857143,3.0,81.5217729,1083.0,1939.79,2857.31,349.24,720.56,245.02,70.42,11.47,928.260453,1442.67125
712,804,2.42857143,3.94444444,84.2123398,1013.71,1973.6,2748.3,434.37,499.12,424.77,70.32,11.85,788.401818,1287.7869
713,839,2.26666667,3.0625,87.7585315,1020.72,2135.72,2835.7,351.12,671.28,597.03,70.5,11.35,899.400924,1938.20242
714,746,2.8,2.82352941,85.7009466,746.39,2055.04,2875.69,359.53,538.24,356.06,70.36,8.48,278.861699,731.101955
715,543,2.83333333,3.0,83.4049725,883.33,2031.57,2865.79,373.44,698.59,355.9,70.54,13.0,428.593459,1167.14083
716,156,2.78571429,2.77777778,81.391851,839.8,2182.04,2912.53,280.32,430.49,432.22,70.45,14.43,973.940194,1973.3176
717,1003,2.72727273,3.85714286,82.091583,898.5,1937.99,2686.82,274.28,383.0,282.63,70.38,8.53,1533.23321,2492.8368
718,611,2.26666667,2.52941176,82.7003255,496.97,1681.13,2761.45,140.82,446.61,295.9,70.44,10.22,210.778988,326.300886
719,514,2.27777778,4.0,84.6064128,874.7,1872.27,2845.33,353.0,527.89,506.76,70.34,13.82,1303.688,2432.19782
720,253,3.07692308,2.94117647,86.0793532,861.95,1847.19,2688.54,338.45,340.39,380.1,70.48,10.77,328.142435,551.801076
721,298,2.8125,2.83333333,92.1097527,609.48,2061.6,2719.61,299.04,527.94,645.15,70.35,9.06,296.062262,344.875115
722,208,3.05555556,2.35294118,83.9313188,732.04,1918.64,2842.29,289.59,445.16,487.52,70.39,10.99,385.869047,1001.24832
723,516,3.29411765,3.92307692,87.4327066,1017.34,2042.85,2982.36,392.13,712.02,496.49,70.36,10.53,754.625076,1893.5818
724,293,3.33333333,2.8125,83.0602739,743.02,1980.27,2694.01,330.51,616.03,721.63,70.39,11.58,293.855709,471.927791
725,822,2.33333333,3.82352941,87.9679909,989.12,2155.84,3039.97,393.15,644.65,516.17,70.34,11.79,703.787467,2066.87723
726,369,2.64705882,2.84615385,82.3732158,950.32,1949.0,2764.23,485.8,533.38,622.92,70.47,13.23,404.259747,451.180205
727,964,2.64705882,2.94117647,88.4208,675.81,1841.31,2741.53,229.93,561.67,378.16,70.37,10.84,299.694918,828.719344
728,775,2.13333333,2.5625,82.4545699,906.23,1853.81,2938.98,264.72,358.17,333.63,70.51,13.46,280.695615,456.79262
729,174,2.71428571,3.0625,82.1635137,969.1,1939.41,2758.09,408.86,453.75,449.86,70.43,9.91,1153.04516,2797.22178
730,767,2.35714286,3.61111111,84.6665578,1269.51,2170.84,2839.07,313.06,430.77,525.09,70.38,15.71,544.890891,730.645443
731,1097,2.61111111,3.69230769,99.9149521,936.87,1989.29,2948.78,294.61,706.9,427.99,70.37,13.14,1766.37308,2911.6891
732,1053,2.77777778,4.0,93.4170523,1047.54,2177.9,2854.18,323.72,638.38,697.24,70.57,8.98,2043.86538,3406.53701
733,760,3.27777778,2.35294118,79.9464369,930.55,2039.41,2888.63,269.06,361.87,387.06,70.45,11.56,300.791416,522.650816
734,765,3.42857143,2.88888889,86.9149231,760.65,2130.97,2917.16,266.68,477.23,413.23,70.37,8.51,397.323294,674.002252
735,255,2.93333333,2.90909091,82.530822,804.57,1749.21,2707.4,319.4,419.78,384.83,70.45,9.75,701.284472,1560.52435
736,486,3.5,2.23529412,81.5239422,836.67,1827.97,2743.03,359.12,556.54,583.23,70.54,11.14,415.856486,482.837619
737,1114,2.71428571,3.66666667,80.1044366,1177.13,2168.53,2911.9,251.0,313.75,334.65,70.41,12.51,1594.33376,2339.49163
738,118,3.11111111,2.69230769,87.6250409,1065.54,2221.96,2968.42,400.12,427.64,467.94,70.44,18.62,348.571263,843.727308
739,36,2.94444444,2.76923077,83.0059105,710.71,1818.75,2726.87,393.43,497.58,298.44,70.35,8.31,423.556576,984.906598
740,1021,2.57142857,3.61111111,90.1093608,997.39,1961.62,2773.21,371.26,502.11,535.16,70.49,13.34,1803.41032,3014.0147
741,818,3.11111111,2.46666667,87.5088923,737.68,1855.6,2836.5,319.79,656.66,410.13,70.32,9.94,424.864764,917.398209
742,1091,2.64285714,3.6875,87.0580037,1058.92,2129.88,2847.09,489.29,749.98,672.2,70.61,10.51,1450.02456,2678.3263
743,837,2.05555556,3.66666667,81.889446,937.17,1909.15,2764.97,255.41,401.64,419.29,70.33,11.86,448.929874,719.375579
744,290,3.64705882,2.30769231,88.4118991,695.35,2046.58,2952.06,235.24,651.93,653.78,70.59,10.62,326.815218,977.418616
745,216,3.0,2.27777778,78.2599197,877.29,1999.22,2555.65,286.48,370.5,595.91,70.77,12.93,619.221739,591.035665
746,509,2.72222222,2.88235294,80.2009117,712.56,1920.84,2810.15,241.51,399.38,432.36,70.34,9.29,320.482415,515.531569
747,459,2.61538462,3.0,85.7816278,1016.46,2067.21,2814.33,278.15,360.4,348.4,70.4,13.24,857.006018,1380.93174
748,101,3.5,2.44444444,81.8209396,519.19,1860.99,2664.26,250.44,511.66,472.74,70.37,10.07,209.5034,356.996652
749,485,2.33333333,3.05882353,80.2316836,749.26,1875.82,2913.55,328.69,652.97,330.48,70.32,8.46,627.504565,1587.39048
750,572,2.77777778,2.92307692,81.807598,938.27,1850.08,2771.21,385.87,588.34,386.27,70.47,12.7,773.531161,1447.37212
751,372,3.5,1.91666667,78.650484,764.35,1785.92,2865.75,153.05,621.69,295.88,70.67,11.63,304.531057,378.454881
752,670,2.0,2.64705882,83.8355224,772.88,1784.84,2862.99,245.16,689.81,503.69,70.51,6.98,672.102843,1670.90941
753,433,3.05555556,2.23529412,81.1261463,503.21,1554.48,2731.66,226.52,339.44,160.6,70.35,10.48,558.272238,471.550784
754,992,2.42857143,3.17647059,86.663619,968.58,1880.98,2770.12,271.56,381.8,275.24,70.42,13.09,1109.0129,2089.65318
755,596,2.61538462,2.61111111,81.8914331,776.51,2073.73,2827.11,266.35,446.52,399.73,70.38,10.71,621.22499,2039.22525
756,324,2.88888889,2.69230769,83.3007343,1031.16,2099.23,2621.73,539.4,323.95,433.59,70.69,12.75,675.204443,536.145516
757,639,2.88888889,3.17647059,87.9734172,887.21,1783.43,2649.62,384.61,532.95,341.59,70.43,14.17,461.143461,513.679028
758,1028,2.86666667,3.58823529,84.7300398,1075.18,2101.09,2898.27,417.11,650.11,398.49,70.38,13.0,1900.96215,2828.2494
759,683,2.84615385,2.6875,79.1702733,935.17,1771.19,2835.12,397.66,359.75,480.8,70.41,9.68,928.637313,1801.44106
760,313,2.13333333,2.88235294,85.3557346,702.86,1936.86,2770.66,273.35,523.27,431.42,70.4,12.93,212.967049,273.341926
761,994,2.61538462,3.17647059,79.1632574,895.24,1782.16,2788.37,478.42,522.98,357.77,70.57,13.65,1344.64068,2494.26107
762,108,3.05555556,1.82352941,79.905532,576.92,1678.88,2788.19,175.84,338.14,329.6,70.4,7.18,319.224364,439.791651
763,54,3.05555556,2.26666667,81.5807944,837.5,2033.96,3053.28,242.75,286.88,162.63,70.45,13.81,653.916703,1178.18926
764,25,3.5,2.15384615,83.8240367,529.87,1837.92,2798.75,172.36,275.08,412.15,70.43,10.46,244.36487,315.573075
765,487,2.33333333,2.70588235,81.5721652,653.08,1779.58,2825.84,291.66,489.86,255.55,70.45,8.48,358.977832,429.662201
766,1027,2.2,3.70588235,81.6606267,1015.21,2040.63,2916.22,464.48,607.56,560.48,70.37,9.42,2286.40952,2972.64045
767,661,2.38888889,3.64705882,87.0501214,899.32,1834.6,2977.18,341.17,376.27,470.9,70.54,14.51,307.543991,609.554454
768,408,3.5,2.35294118,80.6327618,396.07,1692.23,2724.3,143.08,352.11,287.33,70.43,8.34,366.384794,443.001693
769,758,2.63636364,3.0,77.7608078,913.72,1727.74,2746.93,249.43,339.03,264.71,70.52,12.05,491.483088,786.039432
770,681,2.85714286,2.88888889,85.4893252,1023.13,2121.4,3059.35,168.16,414.49,340.64,70.64,7.27,903.660905,1547.52072
771,157,2.72222222,3.23076923,83.6140168,924.37,2064.03,2735.3,407.99,411.76,393.9,70.45,12.49,732.576064,1416.38458
772,852,1.92857143,2.75,91.0507181,997.48,2052.59,2842.29,241.06,321.38,585.54,70.34,10.33,284.55233,540.675085
773,1039,2.42857143,4.11111111,85.3730786,925.92,1954.77,2714.45,537.48,427.22,505.03,70.4,11.62,1150.14281,2164.31784
774,302,3.38461538,3.0,87.1195786,737.39,1915.28,2978.32,281.39,472.2,170.55,70.46,11.43,283.649615,374.82774
775,374,2.66666667,2.94117647,83.8109998,972.32,1927.56,2894.87,274.64,584.58,381.93,70.42,12.87,367.321488,463.8396
776,1121,2.93333333,3.85714286,89.148777,1046.12,1897.01,2904.12,306.83,530.98,539.97,70.39,11.15,1105.05484,2199.52785
777,31,3.0,3.22222222,82.2387776,906.22,2101.99,2738.86,294.03,374.31,437.05,70.37,10.09,647.477811,1541.37243
778,1040,2.70588235,2.9375,84.8609163,606.77,1690.78,2743.27,218.52,246.66,342.8,70.4,8.19,758.649063,1612.25499
779,277,2.26666667,3.05882353,84.4133059,789.13,1756.19,2945.03,253.51,463.68,464.89,70.46,8.56,786.292867,1406.39637
780,928,2.94117647,2.375,80.4351611,860.97,1946.76,2789.43,389.75,540.25,301.06,70.51,12.94,401.846569,587.167966
781,931,3.0,3.16666667,81.6071884,832.24,2011.71,2947.48,363.59,647.71,550.99,70.48,10.85,1399.20825,2445.27214
782,530,2.35714286,3.05555556,80.9795822,838.29,1836.99,2723.1,304.54,546.06,450.15,70.34,11.28,472.111284,1237.50848
783,213,3.07692308,2.6875,79.1588493,632.92,1762.24,2751.3,270.82,315.71,348.41,70.4,12.14,423.167303,484.951251
784,633,2.58823529,3.15384615,86.9773146,1018.94,2231.49,2975.59,355.82,385.55,510.87,70.43,11.11,1138.07352,2507.42817
785,215,2.61538462,3.3,78.0450287,972.5,1976.5,2757.19,444.1,390.56,484.57,70.44,12.19,1025.73243,1777.94506
786,127,2.91666667,2.29411765,80.2153012,954.09,1936.68,3008.64,365.63,545.31,438.49,70.58,10.98,589.592789,1407.54625
787,246,2.83333333,3.82352941,81.8059412,1090.32,2261.52,2880.27,310.77,643.03,580.92,70.39,11.01,1641.84329,2668.55573
788,436,3.22222222,2.84615385,80.8276258,903.11,1860.95,2678.04,369.88,447.73,351.84,70.45,11.15,617.136876,1306.22482
789,185,2.83333333,2.33333333,81.3291654,630.26,1543.5,2790.97,205.9,320.16,241.16,70.45,8.99,405.495915,454.54529
790,1086,2.0,4.125,84.8660672,1093.79,2124.12,2887.2,469.6,728.65,573.27,70.47,10.21,2994.01992,3583.78119
791,620,2.44444444,3.64705882,86.7050097,1019.56,1836.79,2743.42,381.01,500.4,295.42,70.42,11.63,917.538761,1888.57245
792,439,3.05555556,2.69230769,82.6008574,600.12,1950.93,2751.11,246.82,507.33,489.47,70.44,11.13,368.92579,499.079942
793,524,2.84615385,2.88888889,83.3038678,635.31,2054.21,2807.19,157.32,516.49,331.14,70.37,10.39,234.944958,368.043543
794,30,3.27777778,2.76470588,84.0820498,766.94,2143.08,2758.35,214.93,480.99,358.58,70.4,11.62,504.020208,1209.1847
795,133,3.0,3.16666667,76.0999458,767.74,1749.39,2743.36,349.35,460.8,290.12,70.6,11.94,447.661736,538.210228
796,1066,2.92857143,3.66666667,93.1799901,643.58,1791.92,2772.62,181.16,394.69,311.92,70.57,9.97,1024.13795,2463.3496
797,474,3.16666667,2.25,78.5441205,739.91,1491.43,2691.33,263.98,194.45,268.27,70.37,10.28,597.003469,465.827075
798,1109,2.85714286,2.88888889,93.7939205,838.19,1992.37,2751.6,411.83,556.89,534.65,70.53,8.51,1286.57567,2670.31586
799,976,2.22222222,3.29411765,102.048694,898.7,1918.68,2759.9,337.3,543.31,562.44,70.33,11.32,372.289319,959.597644
800,1033,3.05555556,3.4,85.1829551,740.21,1879.83,2839.94,321.26,409.22,389.18,70.47,9.98,1437.56248,2758.7597
801,362,3.23076923,2.88888889,85.7459809,681.08,2117.12,2965.78,90.59,361.08,488.41,70.47,12.72,201.798214,300.685309
802,140,2.83333333,3.36363636,85.5769368,980.69,2087.99,2810.69,447.24,428.85,518.79,70.48,13.19,1094.64075,1982.22653
803,864,2.38888889,2.64705882,94.1676674,620.68,1913.92,2660.82,145.07,540.87,345.37,70.28,10.5,200.420003,198.819932
804,820,2.5,3.72222222,85.4191436,1069.3,2291.17,2936.72,424.76,603.9,590.76,70.54,11.35,1732.28798,2704.57957
805,981,2.72222222,2.875,89.0492604,868.7,2129.51,2847.54,348.35,302.51,462.91,70.39,11.1,391.888877,629.623339
806,686,3.22222222,2.66666667,79.2892355,887.87,1925.7,2854.99,250.32,342.59,397.58,70.52,8.58,581.193129,854.68059
807,493,2.88235294,2.13333333,75.3384932,822.91,1896.59,2804.49,271.64,359.34,531.55,70.69,11.68,305.690729,409.803289
808,296,3.05555556,2.05882353,87.605353,477.24,2066.29,2863.65,147.92,397.19,409.7,70.5,9.09,203.587751,316.691222
809,470,2.76470588,2.83333333,82.8049174,516.33,1645.92,2774.85,337.07,466.12,388.64,70.52,10.16,217.800074,238.377479
810,821,2.47058824,3.8125,89.9064944,969.52,2060.18,2836.79,433.57,631.53,456.97,70.39,10.22,1029.28528,1992.01986
811,1111,2.28571429,2.4375,80.3546641,883.53,1797.38,2775.53,264.47,330.67,365.24,70.4,10.95,1256.67716,2217.85337
812,20,2.64285714,3.44444444,83.2300516,907.81,1922.6,2749.7,268.61,471.33,432.75,70.33,12.1,406.018934,1228.24226
